Date,USGG10YR Index,USGG3M Index,USGG2YR Index,USGG5YR Index,USGG30YR Index,USGG12M Index,USGG20YR Index
2016/10/3,1.6221,0.2993,0.7916,1.1784,2.3397,0.6059,
2016/9/30,1.5944,0.2739,0.7619,1.1492,2.3154,0.5854,
2016/9/29,1.5599,0.2536,0.7342,1.1169,2.2767,0.5701,
2016/9/28,1.5719,0.2739,0.7559,1.1347,2.2913,0.5803,
2016/9/27,1.5564,0.2536,0.7421,1.1119,2.2774,0.5701,
2016/9/26,1.5839,0.1826,0.7336,1.1184,2.3205,0.5701,
2016/9/23,1.6184,0.1674,0.754,1.156,2.3471,0.5752,
2016/9/22,1.6183,0.1674,0.7703,1.1642,2.3353,0.5804,
2016/9/21,1.6511,0.2029,0.7744,1.187,2.3738,0.6008,
2016/9/20,1.6892,0.2892,0.7743,1.2001,2.4316,0.606,
2016/9/19,1.7118,0.2485,0.7784,1.2197,2.4551,0.606,
2016/9/16,1.6926,0.279,0.7621,1.1984,2.4452,0.6009,
2016/9/15,1.6907,0.2841,0.7258,1.1787,2.4627,0.5958,
2016/9/14,1.6976,0.3196,0.758,1.2064,2.4497,0.6111,
2016/9/13,1.7271,0.3501,0.7982,1.2455,2.4634,0.57,
2016/9/12,1.6629,0.3612,0.7701,1.1965,2.3909,0.5547,
2016/9/9,1.6749,0.3358,0.7821,1.2225,2.3946,0.5598,
2016/9/8,1.599,0.3409,0.7699,1.1769,2.3036,0.5649,
2016/9/7,1.5391,0.3358,0.734,1.1234,2.2349,0.5496,
2016/9/6,1.534,0.3095,0.7281,1.1169,2.2241,0.5496,
2016/9/2,1.6024,0.3196,0.7858,1.1914,2.2782,0.5803,
2016/9/1,1.5681,0.3247,0.7816,1.1799,2.2299,0.5854,
2016/8/31,1.58,0.3298,0.8053,1.1977,2.232,0.5906,
2016/8/30,1.5663,0.3247,0.7973,1.1766,2.2292,0.5906,
2016/8/29,1.5595,0.3095,0.8052,1.1686,2.2142,0.5957,
2016/8/26,1.6296,0.3145,0.8428,1.2365,2.2869,0.6008,
2016/8/25,1.5731,0.3196,0.7894,1.1605,2.263,0.5753,
2016/8/24,1.5611,0.3146,0.7618,1.1446,2.2471,0.5753,
2016/8/23,1.5458,0.2993,0.7418,1.1348,2.2292,0.5804,
2016/8/22,1.5424,0.2892,0.7378,1.1348,2.2371,0.5804,
2016/8/19,1.5781,0.2993,0.7459,1.1641,2.2869,0.5804,
2016/8/18,1.5356,0.2942,0.7014,1.1087,2.2601,0.5651,
2016/8/17,1.5491,0.2942,0.7257,1.1315,2.2594,0.5753,
2016/8/16,1.5746,0.2739,0.7459,1.1591,2.2978,0.5394,
2016/8/15,1.5576,0.2849,0.7258,1.1347,2.2825,0.5394,
2016/8/12,1.5135,0.2747,0.7057,1.0974,2.2306,0.5343,
2016/8/11,1.5593,0.2798,0.742,1.1444,2.2722,0.5394,
2016/8/10,1.5074,0.2798,0.682,1.0716,2.2274,0.5241,
2016/8/9,1.547,0.2798,0.71,1.1072,2.2617,0.5394,
2016/8/8,1.592,0.2587,0.726,1.1444,2.309,0.5496,
2016/8/5,1.5885,0.2587,0.7221,1.1363,2.314,0.5394,
2016/8/4,1.5008,0.2536,0.643,1.0283,2.254,0.4935,
2016/8/3,1.542,0.2638,0.6668,1.0702,2.2963,0.4986,
2016/8/2,1.5558,0.2689,0.6788,1.0895,2.3069,0.4884,
2016/8/1,1.5214,0.2536,0.6848,1.0751,2.2695,0.4884,
2016/7/29,1.4531,0.2536,0.6554,1.0237,2.1827,0.4884,
2016/7/28,1.5044,0.2384,0.7066,1.0847,2.2318,0.5088,
2016/7/27,1.4976,0.279,0.7184,1.0863,2.211,0.5242,
2016/7/26,1.5611,0.3044,0.7539,1.1331,2.283,0.5446,
2016/7/25,1.5731,0.3044,0.7332,1.1397,2.2872,0.5395,
2016/7/22,1.5663,0.3145,0.7025,1.1168,2.283,0.5293,
2016/7/21,1.556,0.3095,0.6778,1.094,2.2908,0.5242,
2016/7/20,1.5801,0.3196,0.7101,1.1347,2.2979,0.5498,
2016/7/19,1.5526,0.3095,0.6898,1.1103,2.2669,0.4985,
2016/7/18,1.5818,0.295,0.6897,1.1315,2.2944,0.5036,
2016/7/15,1.5509,0.3001,0.6674,1.1038,2.2655,0.4883,
2016/7/14,1.5356,0.3103,0.6732,1.0958,2.2523,0.5088,
2016/7/13,1.4743,0.3001,0.6651,1.0602,2.1721,0.4934,
2016/7/12,1.51,0.29,0.6891,1.0861,2.2237,0.4935,
2016/7/11,1.4303,0.279,0.653,1.0215,2.1394,0.4935,
2016/7/8,1.3579,0.2739,0.605,0.9476,2.0983,0.4577,
2016/7/7,1.385,0.2841,0.5892,0.9607,2.1348,0.4475,
2016/7/6,1.3682,0.2689,0.5773,0.9431,2.1375,0.4373,
2016/7/5,1.375,0.2435,0.5497,0.9384,2.1545,0.4271,
2016/7/1,1.4441,0.2536,0.5893,0.9946,2.2253,0.4425,
2016/6/30,1.4697,0.2587,0.5817,0.9997,2.2847,0.4323,
2016/6/29,1.5155,0.2587,0.6368,1.0575,2.3187,0.4527,
2016/6/28,1.4664,0.2536,0.6132,1.0078,2.2749,0.4374,
2016/6/27,1.4377,0.2435,0.5935,0.9806,2.2644,0.4425,
2016/6/24,1.5599,0.2485,0.627,1.0719,2.4101,0.468,
2016/6/23,1.7458,0.2841,0.7788,1.2576,2.5547,0.5753,
2016/6/22,1.6852,0.2638,0.7433,1.1993,2.4999,0.5446,
2016/6/21,1.7059,0.2689,0.763,1.1985,2.5119,0.5292,
2016/6/20,1.6886,0.2492,0.7451,1.1824,2.4955,0.5292,
2016/6/17,1.6078,0.2543,0.6927,1.1128,2.4196,0.4934,
2016/6/16,1.5788,0.2543,0.6854,1.0907,2.3963,0.4934,
2016/6/15,1.572,0.2543,0.6696,1.0715,2.4065,0.4986,
2016/6/14,1.613,0.2645,0.7221,1.1378,2.4233,0.5343,
2016/6/13,1.6096,0.2536,0.7143,1.1266,2.4262,0.5292,
2016/6/10,1.6404,0.2435,0.7265,1.1671,2.4511,0.5394,
2016/6/9,1.6867,0.2486,0.767,1.2207,2.4873,0.565,
2016/6/8,1.7022,0.2333,0.7752,1.2305,2.5082,0.5701,
2016/6/7,1.7177,0.2638,0.7833,1.2322,2.5419,0.5752,
2016/6/6,1.7367,0.2587,0.7953,1.25,2.557,0.5855,
2016/6/3,1.7004,0.279,0.7716,1.2307,2.5097,0.5804,
2016/6/2,1.7989,0.2739,0.8869,1.3523,2.5805,0.6622,
2016/6/1,1.8354,0.2892,0.8988,1.3799,2.6164,0.6725,
2016/5/31,1.8458,0.2849,0.877,1.3718,2.6479,0.6725,
2016/5/27,1.851,0.3103,0.9086,1.3847,2.6464,0.6827,
2016/5/26,1.8282,0.2849,0.8671,1.3474,2.6409,0.6469,
2016/5/25,1.8664,0.3256,0.9185,1.4013,2.6634,0.6725,
2016/5/24,1.8629,0.346,0.9094,1.4046,2.644,0.6365,
2016/5/23,1.835,0.3205,0.8969,1.3684,2.6232,0.6467,
2016/5/20,1.8384,0.3052,0.8763,1.3618,2.6286,0.6263,
2016/5/19,1.8487,0.3001,0.8819,1.375,2.6417,0.6161,
2016/5/18,1.8538,0.295,0.8918,1.3848,2.6595,0.6058,
2016/5/17,1.7723,0.2849,0.8309,1.2998,2.5994,0.5598,
2016/5/16,1.7533,0.2645,0.7863,1.2607,2.5956,0.5343,
2016/5/13,1.7001,0.2645,0.7459,1.2056,2.5486,0.5241,
2016/5/12,1.7516,0.2645,0.754,1.2367,2.5983,0.519,
2016/5/11,1.7367,0.2543,0.7279,1.2011,2.5807,0.5037,
2016/5/10,1.7613,0.2441,0.722,1.2093,2.6122,0.4986,
2016/5/9,1.7507,0.2136,0.706,1.1932,2.6083,0.4884,
2016/5/6,1.7789,0.1933,0.734,1.2289,2.6276,0.5037,
2016/5/5,1.7453,0.1882,0.7182,1.2017,2.6029,0.5037,
2016/5/4,1.7752,0.1882,0.7381,1.2324,2.6322,0.5037,
2016/5/3,1.7963,0.1983,0.754,1.2519,2.6578,0.5242,
2016/5/2,1.8723,0.1882,0.7896,1.3231,2.7245,0.5446,
2016/4/29,1.8333,0.2085,0.7816,1.294,2.6781,0.5497,
2016/4/28,1.8243,0.2085,0.7816,1.2907,2.6796,0.5549,
2016/4/27,1.8507,0.234,0.8173,1.3182,2.7008,0.5702,
2016/4/26,1.9271,0.2441,0.8608,1.3915,2.7539,0.5445,
2016/4/25,1.9128,0.2492,0.8299,1.3766,2.7332,0.5343,
2016/4/22,1.8878,0.2289,0.8178,1.3551,2.707,0.5292,
2016/4/21,1.861,0.2289,0.8058,1.3303,2.6842,0.5241,
2016/4/20,1.845,0.2238,0.7937,1.3122,2.6538,0.4986,
2016/4/19,1.7851,0.2085,0.7574,1.2516,2.5936,0.5037,
2016/4/18,1.7711,0.2034,0.7414,1.2287,2.5799,0.5037,
2016/4/15,1.7518,0.2187,0.7335,1.2108,2.5593,0.5088,
2016/4/14,1.7919,0.2187,0.7663,1.25,2.6005,0.5292,
2016/4/13,1.7639,0.2238,0.7464,1.2125,2.5837,0.5241,
2016/4/12,1.7761,0.2238,0.7385,1.2109,2.5989,0.5241,
2016/4/11,1.7254,0.2136,0.6987,1.1575,2.5616,0.5088,
2016/4/8,1.7167,0.2238,0.695,1.151,2.5525,0.5139,
2016/4/7,1.6889,0.2289,0.6878,1.1367,2.5149,0.5139,
2016/4/6,1.7549,0.2289,0.7317,1.1981,2.5844,0.5446,
2016/4/5,1.7201,0.2136,0.72,1.1755,2.5442,0.5497,
2016/4/4,1.7618,0.1933,0.7361,1.2047,2.5966,0.5804,
2016/4/1,1.7705,0.2238,0.7224,1.2144,2.5997,0.5957,
2016/3/31,1.7687,0.1983,0.7211,1.2048,2.6119,0.5804,
2016/3/30,1.8228,0.1933,0.7567,1.2581,2.6528,0.6047,
2016/3/29,1.8035,0.2238,0.7843,1.2696,2.5996,0.5802,
2016/3/28,1.886,0.2645,0.865,1.3637,2.6567,0.616,
2016/3/24,1.9,0.2798,0.8689,1.3785,2.673,0.6058,
2016/3/23,1.8786,0.3001,0.8519,1.3548,2.6582,0.6058,
2016/3/22,1.9403,0.2951,0.8865,1.4143,2.7224,0.611,
2016/3/21,1.9155,0.3001,0.872,1.3777,2.7169,0.611,
2016/3/18,1.8732,0.2849,0.8353,1.333,2.6753,0.6059,
2016/3/17,1.8958,0.2798,0.8633,1.3722,2.6854,0.6315,
2016/3/16,1.9081,0.295,0.855,1.3803,2.7105,0.6264,
2016/3/15,1.9699,0.3307,0.9641,1.4909,2.731,0.6929,
2016/3/14,1.9592,0.3154,0.9557,1.4775,2.7318,0.6878,
2016/3/11,1.9839,0.3154,0.9554,1.4922,2.7532,0.6878,
2016/3/10,1.9323,0.3103,0.9265,1.4454,2.6947,0.6622,
2016/3/9,1.876,0.3001,0.8901,1.3827,2.662,0.6571,
2016/3/8,1.8287,0.3001,0.8659,1.3399,2.6348,0.652,
2016/3/7,1.9057,0.2747,0.9057,1.4169,2.7057,0.6674,
2016/3/4,1.8741,0.2645,0.8616,1.3741,2.6947,0.652,
2016/3/3,1.8337,0.2747,0.8452,1.3426,2.658,0.6469,
2016/3/2,1.8406,0.295,0.8412,1.3393,2.6845,0.6521,
2016/3/1,1.8249,0.3256,0.8391,1.3163,2.6978,0.6331,
2016/2/29,1.7347,0.3154,0.7737,1.2123,2.6156,0.5972,
2016/2/26,1.7623,0.3103,0.7934,1.2398,2.6363,0.5665,
2016/2/25,1.7157,0.3205,0.7264,1.1702,2.5941,0.5306,
2016/2/24,1.7484,0.3307,0.7539,1.2162,2.6056,0.5358,
2016/2/23,1.7225,0.3205,0.7337,1.1967,2.5789,0.5255,
2016/2/22,1.7518,0.3001,0.75,1.231,2.604,0.5255,
2016/2/19,1.7449,0.2899,0.7418,1.2246,2.6048,0.5102,
2016/2/18,1.7396,0.29,0.6933,1.1972,2.6086,0.5051,
2016/2/17,1.819,0.3001,0.7419,1.2639,2.6875,0.5102,
2016/2/16,1.7723,0.2798,0.7197,1.2152,2.6393,0.4897,
2016/2/12,1.7481,0.2798,0.7137,1.2104,2.604,0.4846,
2016/2/11,1.659,0.2798,0.6499,1.1317,2.4977,0.4642,
2016/2/10,1.6681,0.3052,0.686,1.1205,2.4872,0.5051,
2016/2/9,1.726,0.3052,0.6901,1.1529,2.5493,0.5051,
2016/2/8,1.7483,0.2645,0.6662,1.1578,2.5764,0.5051,
2016/2/5,1.8357,0.2899,0.7221,1.2403,2.6683,0.5307,
2016/2/4,1.8395,0.29,0.6984,1.2292,2.6757,0.5154,
2016/2/3,1.8861,0.3307,0.7223,1.2745,2.7126,0.5359,
2016/2/2,1.8448,0.3358,0.7183,1.26,2.656,0.4538,
2016/2/1,1.9486,0.3001,0.7975,1.3636,2.7618,0.4641,
2016/1/29,1.9209,0.3103,0.7737,1.328,2.7438,0.4487,
2016/1/28,1.9784,0.3256,0.8172,1.3994,2.7851,0.4487,
2016/1/27,1.9993,0.3154,0.833,1.4104,2.801,0.4436,
2016/1/26,1.9942,0.3103,0.8401,1.4269,2.7844,0.4539,
2016/1/25,2.0012,0.2849,0.8567,1.4385,2.7844,0.4385,
2016/1/22,2.0519,0.295,0.8691,1.4812,2.8238,0.459,
2016/1/21,2.0311,0.2798,0.8331,1.4424,2.8109,0.4385,
2016/1/20,1.9824,0.2594,0.8212,1.4165,2.753,0.4181,
2016/1/19,2.0556,0.239,0.87,1.4852,2.8262,0.459,
2016/1/15,2.0347,0.2289,0.85,1.4527,2.814,0.4641,
2016/1/14,2.0874,0.2441,0.8911,1.5071,2.8869,0.5307,
2016/1/13,2.0927,0.2187,0.9073,1.5251,2.8822,0.5922,
2016/1/12,2.1032,0.2085,0.9235,1.5399,2.8815,0.6127,
2016/1/11,2.1754,0.1882,0.9317,1.5939,2.9682,0.6128,
2016/1/8,2.1156,0.1933,0.9318,1.5597,2.9094,0.6179,
2016/1/7,2.1455,0.1983,0.948,1.5992,2.9258,0.6384,
2016/1/6,2.1702,0.1983,0.976,1.6417,2.9375,0.659,
2016/1/5,2.2357,0.1983,1.0139,1.7122,2.9951,0.5562,
2016/1/4,2.2428,0.1627,1.0358,1.7336,2.9872,0.5767,
2015/12/31,2.2694,0.1627,1.0477,1.7598,3.0158,0.5972,
2015/12/30,2.2943,0.1424,1.0713,1.7927,3.0335,0.5973,
2015/12/29,2.305,0.1933,1.0911,1.7849,3.0359,0.6383,
2015/12/28,2.2304,0.1933,1.0067,1.718,2.943,0.628,
2015/12/24,2.241,0.1983,0.9983,1.713,2.9603,0.6178,
2015/12/23,2.2534,0.1933,0.9812,1.7194,2.988,0.6178,
2015/12/22,2.2357,0.1882,0.9729,1.7044,2.9556,0.6281,
2015/12/21,2.1917,0.1576,0.9442,1.6679,2.9103,0.6332,
2015/12/18,2.204,0.1729,0.9522,1.6762,2.922,0.6486,
2015/12/17,2.2234,0.2187,0.9844,1.7026,2.9275,0.6692,
2015/12/16,2.296,0.2492,1.0025,1.7473,3.0039,0.6846,
2015/12/15,2.2658,0.2441,0.9639,1.6926,2.9856,0.6743,
2015/12/14,2.2217,0.2034,0.9435,1.653,2.9517,0.6692,
2015/12/11,2.127,0.2187,0.875,1.5527,2.8709,0.6538,
2015/12/10,2.2305,0.2289,0.9432,1.6776,2.9675,0.6898,
2015/12/9,2.2164,0.2492,0.923,1.643,2.9738,0.6949,
2015/12/8,2.2182,0.2696,0.929,1.6611,2.9549,0.6844,
2015/12/7,2.2288,0.2289,0.9269,1.6709,2.9612,0.6434,
2015/12/4,2.2693,0.2136,0.9388,1.7055,3.0095,0.5665,
2015/12/3,2.3136,0.2034,0.9505,1.7333,3.0543,0.5409,
2015/12/2,2.1797,0.2034,0.9345,1.6332,2.9081,0.4948,
2015/12/1,2.1431,0.1983,0.9067,1.5858,2.9019,0.4743,
2015/11/30,2.206,0.1678,0.9304,1.6446,2.9723,0.4795,
2015/11/27,2.2201,0.1678,0.9185,1.6446,2.9968,0.4743,
2015/11/25,2.2341,0.1729,0.9343,1.6708,2.9944,0.4795,
2015/11/24,2.2377,0.1576,0.9303,1.6649,3.0024,0.4795,
2015/11/23,2.2377,0.1068,0.9174,1.6714,2.992,0.4744,
2015/11/20,2.2623,0.0966,0.9172,1.6862,3.0199,0.4744,
2015/11/19,2.2482,0.0915,0.8921,1.6741,3.0103,0.4642,
2015/11/18,2.2728,0.1119,0.8756,1.6839,3.0423,0.4744,
2015/11/17,2.2658,0.117,0.8511,1.6538,3.0543,0.4846,
2015/11/16,2.2676,0.1017,0.851,1.652,3.0616,0.4744,
2015/11/13,2.2658,0.1169,0.8347,1.6519,3.0519,0.4795,
2015/11/12,2.3116,0.1271,0.8706,1.7129,3.0894,0.5051,
2015/11/10,2.3419,0.1271,0.8744,1.7227,3.1152,0.4385,
2015/11/9,2.3436,0.0761,0.8821,1.7389,3.1077,0.4334,
2015/11/6,2.3252,0.0761,0.8859,1.7304,3.0853,0.4334,
2015/11/5,2.2323,0.0355,0.8256,1.6306,3,0.3874,
2015/11/4,2.225,0.0355,0.8116,1.6338,2.9903,0.3721,
2015/11/3,2.2105,0.0507,0.7657,1.5892,2.9919,0.3516,
2015/11/2,2.1709,0.0508,0.7531,1.5529,2.9437,0.3414,
2015/10/30,2.1421,0.0712,0.724,1.5185,2.9222,0.321,
2015/10/29,2.1725,0.061,0.7236,1.5332,2.9589,0.3057,
2015/10/28,2.1009,0.0356,0.7029,1.4674,2.8788,0.3108,
2015/10/27,2.037,0.0153,0.6209,1.3651,2.8592,0.275,
2015/10/26,2.0564,0.0153,0.6372,1.3947,2.8686,0.2444,
2015/10/23,2.0866,0,0.6413,1.4161,2.9008,0.2342,
2015/10/22,2.0263,0,0.6006,1.352,2.8608,0.2138,
2015/10/21,2.0228,0,0.6209,1.352,2.8647,0.2189,
2015/10/20,2.067,0.0102,0.629,1.3881,2.9166,0.2189,
2015/10/19,2.0228,-0.0051,0.5866,1.3373,2.8796,0.2138,
2015/10/16,2.0334,0,0.6088,1.352,2.8812,0.2087,
2015/10/15,2.0175,-0.0051,0.5968,1.3325,2.8624,0.2087,
2015/10/14,1.9718,-0.0051,0.5487,1.269,2.8344,0.2087,
2015/10/13,2.0439,0,0.617,1.3537,2.8843,0.2291,
2015/10/9,2.0881,0,0.637,1.3978,2.9174,0.2444,
2015/10/8,2.104,0,0.633,1.3962,2.9397,0.2342,
2015/10/7,2.0668,-0.0051,0.625,1.3701,2.8945,0.2393,
2015/10/6,2.0315,-0.0051,0.6012,1.3246,2.8686,0.2291,
2015/10/5,2.0562,-0.0102,0.6052,1.3425,2.8969,0.2342,
2015/10/2,1.9929,-0.0051,0.5794,1.2955,2.8274,0.2291,
2015/10/1,2.0368,-0.0254,0.6447,1.3653,2.8499,0.2904,
2015/9/30,2.0368,-0.0203,0.6289,1.3572,2.8538,0.3108,
2015/9/29,2.0508,-0.0102,0.6486,1.3766,2.853,0.321,
2015/9/28,2.0949,-0.0051,0.6683,1.4189,2.8757,0.3159,
2015/9/25,2.1623,-0.0203,0.6918,1.4742,2.9556,0.321,
2015/9/24,2.1266,0,0.6798,1.4498,2.9166,0.3159,
2015/9/23,2.1497,0.0051,0.6993,1.4474,2.9452,0.3261,
2015/9/22,2.1337,-0.0051,0.6738,1.4292,2.9428,0.3363,
2015/9/21,2.2012,-0.0152,0.7062,1.4935,3.0216,0.3465,
2015/9/18,2.1336,-0.0152,0.6777,1.444,2.9356,0.3414,
2015/9/17,2.1903,-0.0051,0.6795,1.4784,3.0054,0.3517,
2015/9/16,2.294,0.0508,0.8108,1.6089,3.0822,0.4642,
2015/9/15,2.2867,0.0559,0.8024,1.6104,3.0674,0.4487,
2015/9/14,2.1831,0.0203,0.7256,1.5095,2.9555,0.372,
2015/9/11,2.1883,0.0253,0.7053,1.5128,2.9524,0.3618,
2015/9/10,2.222,0.0152,0.733,1.5471,2.9852,0.3669,
2015/9/9,2.2006,0.0253,0.7409,1.5306,2.9611,0.3618,
2015/9/8,2.1828,0.0254,0.7327,1.5173,2.9555,0.3618,
2015/9/4,2.1244,0.0254,0.7067,1.4664,2.8836,0.3465,
2015/9/3,2.1596,0.0153,0.6923,1.4826,2.9348,0.3363,
2015/9/2,2.1843,0.0102,0.7081,1.5087,2.9539,0.3414,
2015/9/1,2.1524,0.0356,0.704,1.4874,2.915,0.3619,
2015/8/31,2.2179,0,0.7375,1.5478,2.9619,0.3772,
2015/8/28,2.1806,0.0508,0.7156,1.5118,2.9119,0.367,
2015/8/27,2.1841,0.0508,0.6878,1.4987,2.9237,0.3465,
2015/8/26,2.1752,0.0508,0.672,1.4814,2.9316,0.3414,
2015/8/25,2.0714,0.0508,0.6005,1.4175,2.7991,0.3261,
2015/8/24,2.0034,0.0153,0.568,1.3669,2.7293,0.3159,
2015/8/21,2.0365,0.0203,0.6128,1.4275,2.7233,0.3517,
2015/8/20,2.0679,0.0153,0.6533,1.4687,2.7429,0.3721,
2015/8/19,2.1256,0.0407,0.6574,1.4999,2.8153,0.3823,
2015/8/18,2.1925,0.0661,0.718,1.5788,2.8555,0.372,
2015/8/17,2.1678,0.0608,0.7058,1.5673,2.8176,0.372,
2015/8/14,2.1977,0.0811,0.7218,1.597,2.8416,0.3772,
2015/8/13,2.1854,0.0862,0.7073,1.5724,2.855,0.3721,
2015/8/12,2.148,0.0963,0.6651,1.5217,2.8397,0.3516,
2015/8/11,2.1409,0.1014,0.673,1.5233,2.8092,0.3516,
2015/8/10,2.2269,0.0661,0.721,1.6102,2.896,0.367,
2015/8/7,2.1623,0.061,0.7169,1.5709,2.8191,0.3567,
2015/8/6,2.2214,0.0356,0.7006,1.6102,2.8914,0.3363,
2015/8/5,2.2699,0.0712,0.7263,1.6446,2.9437,0.3619,
2015/8/4,2.2213,0.0763,0.7322,1.6037,2.8968,0.3567,
2015/8/3,2.148,0.0661,0.6646,1.5157,2.852,0.3159,
2015/7/31,2.1801,0.061,0.6606,1.5287,2.9061,0.3108,
2015/7/30,2.2589,0.0661,0.7275,1.6201,2.9429,0.3414,
2015/7/29,2.2859,0.0458,0.7038,1.6133,2.9975,0.3159,
2015/7/28,2.2499,0.0458,0.668,1.5885,2.965,0.3159,
2015/7/27,2.2175,0.0305,0.6495,1.562,2.9327,0.3057,
2015/7/24,2.2624,0.0305,0.6781,1.6183,2.9618,0.3159,
2015/7/23,2.2677,0.0305,0.6942,1.6332,2.9673,0.321,
2015/7/22,2.3235,0.0305,0.7063,1.6713,3.0367,0.3312,
2015/7/21,2.3253,0.0254,0.6778,1.653,3.0617,0.2852,
2015/7/20,2.3723,0.0203,0.7061,1.706,3.0942,0.2801,
2015/7/17,2.3469,0.0152,0.6655,1.6695,3.0828,0.2546,
2015/7/16,2.3503,0.0152,0.6552,1.653,3.1089,0.2495,
2015/7/15,2.3521,0.0101,0.625,1.6249,3.1385,0.2393,
2015/7/14,2.401,0.0051,0.637,1.6579,3.1958,0.2444,
2015/7/13,2.4538,-0.0102,0.6772,1.7173,3.2362,0.2495,
2015/7/10,2.3972,0.0051,0.637,1.6562,3.1899,0.2444,
2015/7/9,2.3211,0.0102,0.5851,1.5856,3.1203,0.224,
2015/7/8,2.1922,0.0102,0.5414,1.4876,2.9745,0.2189,
2015/7/7,2.2582,0.0102,0.5852,1.5464,3.0399,0.2291,
2015/7/6,2.285,0.0102,0.5892,1.5563,3.0827,0.2342,
2015/7/2,2.3823,0,0.627,1.6315,3.1865,0.2444,
2015/7/1,2.4219,0.0153,0.6882,1.7053,3.2015,0.2699,
2015/6/30,2.3531,0.0051,0.6427,1.6479,3.1236,0.2648,
2015/6/29,2.3242,0,0.6329,1.6217,3.0998,0.2597,
2015/6/26,2.4726,0,0.7117,1.7545,3.2402,0.2802,
2015/6/25,2.4088,0,0.688,1.7101,3.1756,0.2802,
2015/6/24,2.3672,0,0.6802,1.6656,3.1458,0.2853,
2015/6/23,2.4087,0.0051,0.6779,1.6955,3.1964,0.2495,
2015/6/22,2.3725,0,0.6575,1.6671,3.1606,0.2291,
2015/6/19,2.2577,0,0.6169,1.5709,3.0471,0.2189,
2015/6/18,2.3345,0,0.6331,1.6253,3.1292,0.2189,
2015/6/17,2.3165,0,0.6492,1.6252,3.0932,0.2342,
2015/6/16,2.3093,0.0051,0.6855,1.6599,3.0407,0.2495,
2015/6/15,2.3559,0.0051,0.7015,1.7013,3.0851,0.2495,
2015/6/12,2.3918,0.0051,0.7256,1.7444,3.103,0.2546,
2015/6/11,2.3772,0.0102,0.7131,1.7257,3.0957,0.2546,
2015/6/10,2.4838,0.0153,0.725,1.7854,3.2156,0.2546,
2015/6/9,2.4384,0.0102,0.7169,1.7537,3.1663,0.2495,
2015/6/8,2.3824,0.0102,0.6808,1.7055,3.1144,0.2495,
2015/6/5,2.4076,0.0153,0.7087,1.7402,3.1136,0.2597,
2015/6/4,2.307,0.0102,0.6607,1.6409,3.0407,0.2495,
2015/6/3,2.3642,0.0102,0.6725,1.6869,3.1022,0.2495,
2015/6/2,2.2624,0.0051,0.6527,1.6063,3.0143,0.2444,
2015/6/1,2.1794,0,0.6447,1.5457,2.9338,0.2444,
2015/5/29,2.1214,0,0.6053,1.4853,2.8818,0.2444,
2015/5/28,2.1355,0,0.6289,1.5163,2.8873,0.2495,
2015/5/27,2.1285,0.0051,0.6485,1.5303,2.8673,0.224,
2015/5/26,2.139,0.0101,0.6123,1.5203,2.8981,0.2189,
2015/5/22,2.2092,0.0101,0.6142,1.5617,2.9841,0.2036,
2015/5/21,2.1898,0.0101,0.573,1.5117,2.9881,0.1883,
2015/5/20,2.2479,0.0152,0.585,1.5513,3.0471,0.1934,
2015/5/19,2.2886,0.0101,0.6133,1.6026,3.0753,0.2036,
2015/5/18,2.2337,0.0051,0.5767,1.5362,3.0295,0.1985,
2015/5/15,2.1424,0.0101,0.5363,1.4603,2.9292,0.1934,
2015/5/14,2.2301,0.0101,0.5441,1.5046,3.0497,0.1985,
2015/5/13,2.2926,0.0152,0.5762,1.5655,3.087,0.2138,
2015/5/12,2.2489,0.0101,0.5961,1.5621,3.0127,0.224,
2015/5/11,2.2797,0.0051,0.616,1.6,3.041,0.2291,
2015/5/8,2.1478,0.0051,0.5719,1.4879,2.9006,0.2189,
2015/5/7,2.18,0.0051,0.6313,1.5616,2.9105,0.2342,
2015/5/6,2.2431,0.0051,0.6351,1.5862,2.9929,0.2393,
2015/5/5,2.1853,0.0051,0.623,1.5499,2.9122,0.2291,
2015/5/4,2.144,0,0.5991,1.5023,2.8765,0.224,
2015/5/1,2.1135,0,0.595,1.4989,2.8273,0.2291,
2015/4/30,2.0317,0,0.567,1.4254,2.7404,0.224,
2015/4/29,2.0388,-0.0051,0.557,1.4221,2.7523,0.224,
2015/4/28,2.0034,0.0101,0.561,1.4013,2.7031,0.2138,
2015/4/27,1.9208,0.0101,0.5163,1.3371,2.6121,0.2138,
2015/4/24,1.9086,0.0152,0.5041,1.3141,2.6098,0.2087,
2015/4/23,1.9577,0.0203,0.5284,1.3651,2.653,0.2087,
2015/4/22,1.9788,0.0203,0.5446,1.393,2.6616,0.2138,
2015/4/21,1.9087,0.0203,0.5162,1.3307,2.5806,0.2036,
2015/4/20,1.8896,0.0101,0.5202,1.3176,2.5624,0.2087,
2015/4/17,1.8653,0.0152,0.5081,1.3062,2.5194,0.2036,
2015/4/16,1.8897,0.0152,0.4839,1.2998,2.5753,0.1985,
2015/4/15,1.888,0.0101,0.496,1.3145,2.5397,0.1934,
2015/4/14,1.8985,0.0152,0.512,1.3374,2.5427,0.2087,
2015/4/13,1.9272,0.0101,0.528,1.3668,2.573,0.2138,
2015/4/10,1.9473,0.0152,0.556,1.3946,2.5791,0.2189,
2015/4/9,1.9596,0.0203,0.5478,1.3978,2.5981,0.2189,
